obs0,obs1,obs2,obs3,obs4,action
0.33666667342185974,0.5166666507720947,0.7925000190734863,0.5,0.5833333134651184,0
0.33916667103767395,0.5249999761581421,0.7912499904632568,0.5,0.5833333134651184,0
0.3425000011920929,0.5333333611488342,0.7900000214576721,0.5,0.5833333134651184,0
0.3466666638851166,0.5416666865348816,0.7887499928474426,0.5,0.5833333134651184,0
0.351666659116745,0.550000011920929,0.7875000238418579,0.5,0.5833333134651184,0
0.35749998688697815,0.5583333373069763,0.7862499952316284,0.5,0.5833333134651184,0
0.3641666769981384,0.5666666626930237,0.7850000262260437,0.5,0.5833333134651184,0
0.37166666984558105,0.574999988079071,0.7837499976158142,0.5,0.5833333134651184,0
0.3799999952316284,0.5833333134651184,0.7825000286102295,0.5,0.5833333134651184,0
0.3891666531562805,0.5916666388511658,0.78125,0.5,0.5833333134651184,0
0.39916667342185974,0.6000000238418579,0.7799999713897705,0.5,0.5833333134651184,0
0.4099999964237213,0.6083333492279053,0.7787500023841858,0.5,0.5833333134651184,0
0.4216666519641876,0.6166666746139526,0.7774999737739563,0.5,0.5833333134651184,0
0.43416666984558105,0.625,0.7762500047683716,0.5,0.5833333134651184,0
0.4183333218097687,0.34166666865348816,0.7749999761581421,0.5,0.5833333134651184,1
0.4033333361148834,0.3499999940395355,0.7737500071525574,0.5,0.5833333134651184,0
0.3891666531562805,0.3583333194255829,0.7724999785423279,0.5,0.5833333134651184,0
0.37583333253860474,0.36666667461395264,0.7712500095367432,0.5,0.5833333134651184,0
0.3633333444595337,0.375,0.7699999809265137,0.5,0.5833333134651184,0
0.351666659116745,0.38333332538604736,0.768750011920929,0.5,0.5833333134651184,0
0.3408333361148834,0.3916666805744171,0.7674999833106995,0.5,0.5833333134651184,0
0.3308333456516266,0.4000000059604645,0.7662500143051147,0.5,0.5833333134651184,0
0.3216666579246521,0.40833333134651184,0.7649999856948853,0.5,0.5833333134651184,0
0.31333333253860474,0.4166666567325592,0.7637500166893005,0.5,0.5833333134651184,0
0.3058333396911621,0.42500001192092896,0.762499988079071,0.5,0.5833333134651184,0
0.2991666793823242,0.4333333373069763,0.7612500190734863,0.5,0.5833333134651184,0
0.2933333218097687,0.4416666626930237,0.7599999904632568,0.5,0.5833333134651184,0
0.28833332657814026,0.44999998807907104,0.7587500214576721,0.5,0.5833333134651184,0
0.2841666638851166,0.4583333432674408,0.7574999928474426,0.5,0.5833333134651184,0
0.28083333373069763,0.46666666865348816,0.7562500238418579,0.5,0.5833333134651184,0
0.2783333361148834,0.4749999940395355,0.7549999952316284,0.5,0.5833333134651184,0
0.27666667103767395,0.4833333194255829,0.7537500262260437,0.5,0.5833333134651184,0
0.2758333384990692,0.49166667461395264,0.7524999976158142,0.5,0.5833333134651184,0
0.2758333384990692,0.5,0.7512500286102295,0.5,0.5833333134651184,0
0.27666667103767395,0.5083333253860474,0.75,0.5,0.5833333134651184,0
0.2783333361148834,0.5166666507720947,0.7487499713897705,0.5,0.5833333134651184,0
0.28083333373069763,0.5249999761581421,0.7475000023841858,0.5,0.5833333134651184,0
0.2841666638851166,0.5333333611488342,0.7462499737739563,0.5,0.5833333134651184,0
0.28833332657814026,0.5416666865348816,0.7450000047683716,0.5,0.5833333134651184,0
0.2933333218097687,0.550000011920929,0.7437499761581421,0.5,0.5833333134651184,0
0.2991666793823242,0.5583333373069763,0.7425000071525574,0.5,0.5833333134651184,0
0.3058333396911621,0.5666666626930237,0.7412499785423279,0.5,0.5833333134651184,0
0.31333333253860474,0.574999988079071,0.7400000095367432,0.5,0.5833333134651184,0
0.3216666579246521,0.5833333134651184,0.7387499809265137,0.5,0.5833333134651184,0
0.3308333456516266,0.5916666388511658,0.737500011920929,0.5,0.5833333134651184,0
0.3408333361148834,0.6000000238418579,0.7362499833106995,0.5,0.5833333134651184,0
0.351666659116745,0.6083333492279053,0.7350000143051147,0.5,0.5833333134651184,0
0.3633333444595337,0.6166666746139526,0.7337499856948853,0.5,0.5833333134651184,0
0.37583333253860474,0.625,0.7325000166893005,0.5,0.5833333134651184,0
0.3891666531562805,0.6333333253860474,0.731249988079071,0.5,0.5833333134651184,0
0.4033333361148834,0.6416666507720947,0.7300000190734863,0.5,0.5833333134651184,0
0.4183333218097687,0.6499999761581421,0.7287499904632568,0.5,0.5833333134651184,0
0.43416666984558105,0.6583333611488342,0.7275000214576721,0.5,0.5833333134651184,0
0.4183333218097687,0.34166666865348816,0.7262499928474426,0.5,0.5833333134651184,1
0.4033333361148834,0.3499999940395355,0.7250000238418579,0.5,0.5833333134651184,0
0.3891666531562805,0.3583333194255829,0.7237499952316284,0.5,0.5833333134651184,0
0.37583333253860474,0.36666667461395264,0.7225000262260437,0.5,0.5833333134651184,0
0.3633333444595337,0.375,0.7212499976158142,0.5,0.5833333134651184,0
0.351666659116745,0.38333332538604736,0.7200000286102295,0.5,0.5833333134651184,0
0.3408333361148834,0.3916666805744171,0.71875,0.5,0.5833333134651184,0
0.3308333456516266,0.4000000059604645,0.7174999713897705,0.5,0.5833333134651184,0
0.3216666579246521,0.40833333134651184,0.7162500023841858,0.5,0.5833333134651184,0
0.31333333253860474,0.4166666567325592,0.7149999737739563,0.5,0.5833333134651184,0
0.3058333396911621,0.42500001192092896,0.7137500047683716,0.5,0.5833333134651184,0
0.2991666793823242,0.4333333373069763,0.7124999761581421,0.5,0.5833333134651184,0
0.2933333218097687,0.4416666626930237,0.7112500071525574,0.5,0.5833333134651184,0
0.28833332657814026,0.44999998807907104,0.7099999785423279,0.5,0.5833333134651184,0
0.2841666638851166,0.4583333432674408,0.7087500095367432,0.5,0.5833333134651184,0
0.28083333373069763,0.46666666865348816,0.7074999809265137,0.5,0.5833333134651184,0
0.2783333361148834,0.4749999940395355,0.706250011920929,0.5,0.5833333134651184,0
0.27666667103767395,0.4833333194255829,0.7049999833106995,0.5,0.5833333134651184,0
0.2758333384990692,0.49166667461395264,0.7037500143051147,0.5,0.5833333134651184,0
0.2758333384990692,0.5,0.7024999856948853,0.5,0.5833333134651184,0
0.27666667103767395,0.5083333253860474,0.7012500166893005,0.5,0.5833333134651184,0
0.2783333361148834,0.5166666507720947,0.699999988079071,0.5,0.5833333134651184,0
0.28083333373069763,0.5249999761581421,0.6987500190734863,0.5,0.5833333134651184,0
0.2841666638851166,0.5333333611488342,0.6974999904632568,0.5,0.5833333134651184,0
0.28833332657814026,0.5416666865348816,0.6962500214576721,0.5,0.5833333134651184,0
0.2933333218097687,0.550000011920929,0.6949999928474426,0.5,0.5833333134651184,0
0.2991666793823242,0.5583333373069763,0.6937500238418579,0.5,0.5833333134651184,0
0.3058333396911621,0.5666666626930237,0.6924999952316284,0.5,0.5833333134651184,0
0.31333333253860474,0.574999988079071,0.6912500262260437,0.5,0.5833333134651184,0
0.3216666579246521,0.5833333134651184,0.6899999976158142,0.5,0.5833333134651184,0
0.3308333456516266,0.5916666388511658,0.6887500286102295,0.5,0.5833333134651184,0
0.3408333361148834,0.6000000238418579,0.6875,0.5,0.5833333134651184,0
0.351666659116745,0.6083333492279053,0.6862499713897705,0.5,0.5833333134651184,0
0.3633333444595337,0.6166666746139526,0.6850000023841858,0.5,0.5833333134651184,0
0.37583333253860474,0.625,0.6837499737739563,0.5,0.5833333134651184,0
0.3891666531562805,0.6333333253860474,0.6825000047683716,0.5,0.5833333134651184,0
0.4033333361148834,0.6416666507720947,0.6812499761581421,0.5,0.5833333134651184,0
0.4183333218097687,0.6499999761581421,0.6800000071525574,0.5,0.5833333134651184,0
0.43416666984558105,0.6583333611488342,0.6787499785423279,0.5,0.5833333134651184,0
0.4508333206176758,0.6666666865348816,0.6775000095367432,0.5,0.5833333134651184,0
0.46833333373069763,0.675000011920929,0.6762499809265137,0.5,0.5833333134651184,0
0.4866666793823242,0.6833333373069763,0.675000011920929,0.5,0.5833333134651184,0
0.5058333277702332,0.6916666626930237,0.6737499833106995,0.5,0.5833333134651184,0
0.5258333086967468,0.699999988079071,0.6725000143051147,0.5,0.5833333134651184,0
0.5099999904632568,0.34166666865348816,0.6712499856948853,0.5,0.5833333134651184,1
0.4950000047683716,0.3499999940395355,0.6700000166893005,0.5,0.5833333134651184,0
0.4808333218097687,0.3583333194255829,0.668749988079071,0.5,0.5833333134651184,0
0.4675000011920929,0.36666667461395264,0.6675000190734863,0.5,0.5833333134651184,0
0.45500001311302185,0.375,0.6662499904632568,0.5,0.5833333134651184,0
0.44333332777023315,0.38333332538604736,0.6650000214576721,0.5,0.5833333134651184,0
0.4325000047683716,0.3916666805744171,0.6637499928474426,0.5,0.5833333134651184,0
0.42250001430511475,0.4000000059604645,0.6625000238418579,0.5,0.5833333134651184,0
0.41333332657814026,0.40833333134651184,0.6612499952316284,0.5,0.5833333134651184,0
0.4050000011920929,0.4166666567325592,0.6600000262260437,0.5,0.5833333134651184,0
0.39750000834465027,0.42500001192092896,0.6587499976158142,0.5,0.5833333134651184,0
0.3908333480358124,0.4333333373069763,0.6575000286102295,0.5,0.5833333134651184,0
0.38499999046325684,0.4416666626930237,0.65625,0.5,0.5833333134651184,0
0.3799999952316284,0.44999998807907104,0.6549999713897705,0.5,0.5833333134651184,0
0.37583333253860474,0.4583333432674408,0.6537500023841858,0.5,0.5833333134651184,0
0.3725000023841858,0.46666666865348816,0.6524999737739563,0.5,0.5833333134651184,0
0.3700000047683716,0.4749999940395355,0.6512500047683716,0.5,0.5833333134651184,0
0.3683333396911621,0.4833333194255829,0.6499999761581421,0.5,0.5833333134651184,0
0.3675000071525574,0.49166667461395264,0.6487500071525574,0.5,0.5833333134651184,0
0.3675000071525574,0.5,0.6474999785423279,0.5,0.5833333134651184,0
0.3683333396911621,0.5083333253860474,0.6462500095367432,0.5,0.5833333134651184,0
0.3700000047683716,0.5166666507720947,0.6449999809265137,0.5,0.5833333134651184,0
0.3725000023841858,0.5249999761581421,0.643750011920929,0.5,0.5833333134651184,0
0.37583333253860474,0.5333333611488342,0.6424999833106995,0.5,0.5833333134651184,0
0.3799999952316284,0.5416666865348816,0.6412500143051147,0.5,0.5833333134651184,0
0.38499999046325684,0.550000011920929,0.6399999856948853,0.5,0.5833333134651184,0
0.3908333480358124,0.5583333373069763,0.6387500166893005,0.5,0.5833333134651184,0
0.39750000834465027,0.5666666626930237,0.637499988079071,0.5,0.5833333134651184,0
0.4050000011920929,0.574999988079071,0.6362500190734863,0.5,0.5833333134651184,0
0.41333332657814026,0.5833333134651184,0.6349999904632568,0.5,0.5833333134651184,0
0.42250001430511475,0.5916666388511658,0.6337500214576721,0.5,0.5833333134651184,0
0.4325000047683716,0.6000000238418579,0.6324999928474426,0.5,0.5833333134651184,0
0.44333332777023315,0.6083333492279053,0.6312500238418579,0.5,0.5833333134651184,0
0.42750000953674316,0.34166666865348816,0.6299999952316284,0.5,0.5833333134651184,1
0.4124999940395355,0.3499999940395355,0.6287500262260437,0.5,0.5833333134651184,0
0.398333340883255,0.3583333194255829,0.6274999976158142,0.5,0.5833333134651184,0
0.38499999046325684,0.36666667461395264,0.6262500286102295,0.5,0.5833333134651184,0
0.3725000023841858,0.375,0.625,0.5,0.5833333134651184,0
0.3608333468437195,0.38333332538604736,0.6237499713897705,0.5,0.5833333134651184,0
0.3499999940395355,0.3916666805744171,0.6225000023841858,0.5,0.5833333134651184,0
0.3400000035762787,0.4000000059604645,0.6212499737739563,0.5,0.5833333134651184,0
0.3308333456516266,0.40833333134651184,0.6200000047683716,0.5,0.5833333134651184,0
0.32249999046325684,0.4166666567325592,0.6187499761581421,0.5,0.5833333134651184,0
0.3149999976158142,0.42500001192092896,0.6175000071525574,0.5,0.5833333134651184,0
0.3083333373069763,0.4333333373069763,0.6162499785423279,0.5,0.5833333134651184,0
0.30250000953674316,0.4416666626930237,0.6150000095367432,0.5,0.5833333134651184,0
0.29750001430511475,0.44999998807907104,0.6137499809265137,0.5,0.5833333134651184,0
0.2933333218097687,0.4583333432674408,0.612500011920929,0.5,0.5833333134651184,0
0.28999999165534973,0.46666666865348816,0.6112499833106995,0.5,0.5833333134651184,0
0.2874999940395355,0.4749999940395355,0.6100000143051147,0.5,0.5833333134651184,0
0.28583332896232605,0.4833333194255829,0.6087499856948853,0.5,0.5833333134651184,0
0.2849999964237213,0.49166667461395264,0.6075000166893005,0.5,0.5833333134651184,0
0.2849999964237213,0.5,0.606249988079071,0.5,0.5833333134651184,0
0.28583332896232605,0.5083333253860474,0.6050000190734863,0.5,0.5833333134651184,0
0.2874999940395355,0.5166666507720947,0.6037499904632568,0.5,0.5833333134651184,0
0.28999999165534973,0.5249999761581421,0.6025000214576721,0.5,0.5833333134651184,0
0.2933333218097687,0.5333333611488342,0.6012499928474426,0.5,0.5833333134651184,0
0.29750001430511475,0.5416666865348816,0.6000000238418579,0.5,0.5833333134651184,0
0.30250000953674316,0.550000011920929,0.5987499952316284,0.5,0.5833333134651184,0
0.3083333373069763,0.5583333373069763,0.5975000262260437,0.5,0.5833333134651184,0
0.3149999976158142,0.5666666626930237,0.5962499976158142,0.5,0.5833333134651184,0
0.32249999046325684,0.574999988079071,0.5950000286102295,0.5,0.5833333134651184,0
0.3308333456516266,0.5833333134651184,0.59375,0.5,0.5833333134651184,0
0.3400000035762787,0.5916666388511658,0.5924999713897705,0.5,0.5833333134651184,0
0.3499999940395355,0.6000000238418579,0.5912500023841858,0.5,0.5833333134651184,0
0.3608333468437195,0.6083333492279053,0.5899999737739563,0.5,0.5833333134651184,0
0.3725000023841858,0.6166666746139526,0.5887500047683716,0.5,0.5833333134651184,0
0.38499999046325684,0.625,0.5874999761581421,0.5,0.5833333134651184,0
0.398333340883255,0.6333333253860474,0.5862500071525574,0.5,0.5833333134651184,0
0.4124999940395355,0.6416666507720947,0.5849999785423279,0.5,0.5833333134651184,0
0.42750000953674316,0.6499999761581421,0.5837500095367432,0.5,0.5833333134651184,0
0.44333332777023315,0.6583333611488342,0.5824999809265137,0.5,0.5833333134651184,0
0.42750000953674316,0.34166666865348816,0.581250011920929,0.5,0.5833333134651184,1
0.4124999940395355,0.3499999940395355,0.5799999833106995,0.5,0.5833333134651184,0
0.398333340883255,0.3583333194255829,0.5787500143051147,0.5,0.5833333134651184,0
0.38499999046325684,0.36666667461395264,0.5774999856948853,0.5,0.5833333134651184,0
0.3725000023841858,0.375,0.5762500166893005,0.5,0.5833333134651184,0
0.3608333468437195,0.38333332538604736,0.574999988079071,0.5,0.5833333134651184,0
0.3499999940395355,0.3916666805744171,0.5737500190734863,0.5,0.5833333134651184,0
0.3400000035762787,0.4000000059604645,0.5724999904632568,0.5,0.5833333134651184,0
0.3308333456516266,0.40833333134651184,0.5712500214576721,0.5,0.5833333134651184,0
0.32249999046325684,0.4166666567325592,0.5699999928474426,0.5,0.5833333134651184,0
0.3149999976158142,0.42500001192092896,0.5687500238418579,0.5,0.5833333134651184,0
0.3083333373069763,0.4333333373069763,0.5674999952316284,0.5,0.5833333134651184,0
0.30250000953674316,0.4416666626930237,0.5662500262260437,0.5,0.5833333134651184,0
0.29750001430511475,0.44999998807907104,0.5649999976158142,0.5,0.5833333134651184,0
0.2933333218097687,0.4583333432674408,0.5637500286102295,0.5,0.5833333134651184,0
0.28999999165534973,0.46666666865348816,0.5625,0.5,0.5833333134651184,0
0.2874999940395355,0.4749999940395355,0.5612499713897705,0.5,0.5833333134651184,0
0.28583332896232605,0.4833333194255829,0.5600000023841858,0.5,0.5833333134651184,0
0.2849999964237213,0.49166667461395264,0.5587499737739563,0.5,0.5833333134651184,0
0.2849999964237213,0.5,0.5575000047683716,0.5,0.5833333134651184,0
0.28583332896232605,0.5083333253860474,0.5562499761581421,0.5,0.5833333134651184,0
0.2874999940395355,0.5166666507720947,0.5550000071525574,0.5,0.5833333134651184,0
0.28999999165534973,0.5249999761581421,0.5537499785423279,0.5,0.5833333134651184,0
0.2933333218097687,0.5333333611488342,0.5525000095367432,0.5,0.5833333134651184,0
0.29750001430511475,0.5416666865348816,0.5512499809265137,0.5,0.5833333134651184,0
0.30250000953674316,0.550000011920929,0.550000011920929,0.5,0.5833333134651184,0
0.3083333373069763,0.5583333373069763,0.5487499833106995,0.5,0.5833333134651184,0
0.3149999976158142,0.5666666626930237,0.5475000143051147,0.5,0.5833333134651184,0
0.32249999046325684,0.574999988079071,0.5462499856948853,0.5,0.5833333134651184,0
0.3308333456516266,0.5833333134651184,0.5450000166893005,0.5,0.5833333134651184,0
0.3400000035762787,0.5916666388511658,0.543749988079071,0.5,0.5833333134651184,0
0.3499999940395355,0.6000000238418579,0.5425000190734863,0.5,0.5833333134651184,0
0.3608333468437195,0.6083333492279053,0.5412499904632568,0.5,0.5833333134651184,0
0.3725000023841858,0.6166666746139526,0.5400000214576721,0.5,0.5833333134651184,0
0.38499999046325684,0.625,0.5387499928474426,0.5,0.5833333134651184,0
0.398333340883255,0.6333333253860474,0.5375000238418579,0.5,0.5833333134651184,0
0.4124999940395355,0.6416666507720947,0.5362499952316284,0.5,0.5833333134651184,0
0.42750000953674316,0.6499999761581421,0.5350000262260437,0.5,0.5833333134651184,0
0.4116666615009308,0.34166666865348816,0.5337499976158142,0.5,0.5833333134651184,1
0.39666667580604553,0.3499999940395355,0.5325000286102295,0.5,0.5833333134651184,0
0.3824999928474426,0.3583333194255829,0.53125,0.5,0.5833333134651184,0
0.36916667222976685,0.36666667461395264,0.5299999713897705,0.5,0.5833333134651184,0
0.3566666543483734,0.375,0.5287500023841858,0.5,0.5833333134651184,0
0.3449999988079071,0.38333332538604736,0.5274999737739563,0.5,0.5833333134651184,0
0.33416667580604553,0.3916666805744171,0.5262500047683716,0.5,0.5833333134651184,0
0.3241666555404663,0.4000000059604645,0.5249999761581421,0.5,0.5833333134651184,0
0.3149999976158142,0.40833333134651184,0.5237500071525574,0.5,0.5833333134651184,0
0.30666667222976685,0.4166666567325592,0.5224999785423279,0.5,0.5833333134651184,0
0.2991666793823242,0.42500001192092896,0.5212500095367432,0.5,0.5833333134651184,0
0.29249998927116394,0.4333333373069763,0.5199999809265137,0.5,0.5833333134651184,0
0.2866666615009308,0.4416666626930237,0.518750011920929,0.5,0.5833333134651184,0
0.28166666626930237,0.44999998807907104,0.5174999833106995,0.5,0.5833333134651184,0
0.2775000035762787,0.4583333432674408,0.5162500143051147,0.5,0.5833333134651184,0
0.27416667342185974,0.46666666865348816,0.5149999856948853,0.5,0.5833333134651184,0
0.27166667580604553,0.4749999940395355,0.5137500166893005,0.5,0.5833333134651184,0
0.27000001072883606,0.4833333194255829,0.512499988079071,0.5,0.5833333134651184,0
0.2691666781902313,0.49166667461395264,0.5112500190734863,0.5,0.5833333134651184,0
0.2691666781902313,0.5,0.5099999904632568,0.5,0.5833333134651184,0
0.27000001072883606,0.5083333253860474,0.5087500214576721,0.5,0.5833333134651184,0
0.27166667580604553,0.5166666507720947,0.5074999928474426,0.5,0.5833333134651184,0
0.27416667342185974,0.5249999761581421,0.5062500238418579,0.5,0.5833333134651184,0
0.2775000035762787,0.5333333611488342,0.5049999952316284,0.5,0.5833333134651184,0
0.28166666626930237,0.5416666865348816,0.5037500262260437,0.5,0.5833333134651184,0
0.2866666615009308,0.550000011920929,0.5024999976158142,0.5,0.5833333134651184,0
0.29249998927116394,0.5583333373069763,0.5012500286102295,0.5,0.5833333134651184,0
0.2991666793823242,0.5666666626930237,0.5,0.5,0.5833333134651184,0
0.30666667222976685,0.574999988079071,0.4987500011920929,0.5,0.5833333134651184,0
0.3149999976158142,0.5833333134651184,0.4975000023841858,0.5,0.5833333134651184,0
0.3241666555404663,0.5916666388511658,0.4962500035762787,0.5,0.5833333134651184,0
0.33416667580604553,0.6000000238418579,0.4950000047683716,0.5,0.5833333134651184,0
0.3449999988079071,0.6083333492279053,0.4937500059604645,0.5,0.5833333134651184,0
0.3566666543483734,0.6166666746139526,0.4925000071525574,0.5,0.5833333134651184,0
0.36916667222976685,0.625,0.49125000834465027,0.5,0.5833333134651184,0
0.35333332419395447,0.34166666865348816,0.49000000953674316,0.5,0.5833333134651184,1
0.3383333384990692,0.3499999940395355,0.48875001072883606,0.5,0.5833333134651184,0
0.3241666555404663,0.3583333194255829,0.48750001192092896,0.5,0.5833333134651184,0
0.3108333349227905,0.36666667461395264,0.48625001311302185,0.5,0.5833333134651184,0
0.2983333468437195,0.375,0.48500001430511475,0.5,0.5833333134651184,0
0.2866666615009308,0.38333332538604736,0.48374998569488525,0.5,0.5833333134651184,0
0.2758333384990692,0.3916666805744171,0.48249998688697815,0.5,0.5833333134651184,0
0.2658333480358124,0.4000000059604645,0.48124998807907104,0.5,0.5833333134651184,0
0.2566666603088379,0.40833333134651184,0.47999998927116394,0.5,0.5833333134651184,0
0.24833333492279053,0.4166666567325592,0.47874999046325684,0.5,0.5833333134651184,0
0.2408333271741867,0.42500001192092896,0.47749999165534973,0.5,0.5833333134651184,0
0.23416666686534882,0.4333333373069763,0.4762499928474426,0.5,0.5833333134651184,0
0.22833333909511566,0.4416666626930237,0.4749999940395355,0.5,0.5833333134651184,0
0.22333332896232605,0.44999998807907104,0.4737499952316284,0.5,0.5833333134651184,0
0.21916666626930237,0.4583333432674408,0.4724999964237213,0.5,0.5833333134651184,0
0.21583333611488342,0.46666666865348816,0.4712499976158142,0.5,0.5833333134651184,0
0.2133333384990692,0.4749999940395355,0.4699999988079071,0.5,0.5833333134651184,0
0.21166667342185974,0.4833333194255829,0.46875,0.5,0.5833333134651184,0
0.2108333259820938,0.49166667461395264,0.4675000011920929,0.5,0.5833333134651184,0
0.2108333259820938,0.5,0.4662500023841858,0.5,0.5833333134651184,0
0.21166667342185974,0.5083333253860474,0.4650000035762787,0.5,0.5833333134651184,0
0.2133333384990692,0.5166666507720947,0.4637500047683716,0.5,0.5833333134651184,0
0.21583333611488342,0.5249999761581421,0.4625000059604645,0.5,0.5833333134651184,0
0.21916666626930237,0.5333333611488342,0.4612500071525574,0.5,0.5833333134651184,0
0.22333332896232605,0.5416666865348816,0.46000000834465027,0.5,0.5833333134651184,0
0.22833333909511566,0.550000011920929,0.45875000953674316,0.5,0.5833333134651184,0
0.23416666686534882,0.5583333373069763,0.45750001072883606,0.5,0.5833333134651184,0
0.2408333271741867,0.5666666626930237,0.45625001192092896,0.5,0.5833333134651184,0
0.24833333492279053,0.574999988079071,0.45500001311302185,0.5,0.5833333134651184,0
0.2566666603088379,0.5833333134651184,0.45375001430511475,0.5,0.5833333134651184,0
